seed,method,f1,f2,f3,p95,hv,ood_degradation,pack,buffer,scenario_costs
2,MO AHD (no fuzzy risk),823.8826294057877,1003.4862926518757,124.48069264707188,1090.129832539842,0.9067788803562321,40.785712011198406,1.0837210949147273,0.09661234624639345,714.33;736.09;987.44;1121.04;917.06;747.40;957.47;915.94;755.78;755.78;806.90;733.68;694.82;714.33;714.33;714.33;627.20;639.85;648.17;661.91;668.19;678.28;691.52;706.23;721.49;748.01;776.20;804.86;826.16;853.32;873.25;897.56;929.85;954.25;980.80;1004.20;1025.57;1060.97;1089.55;1101.18
2,C-R-EoH,798.552818310636,903.8428164291977,70.30166154825426,980.1298325398421,1.0826290344720264,31.507682821144275,1.0173218394833683,0.43688018919440047,744.34;749.80;895.32;1011.04;841.97;754.76;861.86;833.11;764.96;764.96;782.76;753.24;729.37;744.34;744.34;744.34;667.20;679.85;688.17;701.91;708.19;717.43;729.26;739.83;748.11;759.21;770.48;781.94;790.46;801.33;809.30;822.29;841.56;856.16;874.54;896.27;916.43;950.97;979.55;991.18
3,Classical heuristic,872.9483115294821,1126.7224115514587,171.27866529753905,1259.2175252028994,0.07312693781213524,67.71037561662027,1.0,0.0,727.74;889.36;1031.31;1027.22;1003.68;912.71;843.04;710.28;751.82;812.57;746.88;729.23;714.16;727.74;727.74;727.74;603.96;619.01;638.22;652.34;667.50;687.37;699.61;719.35;737.34;756.73;808.20;843.68;883.84;932.40;975.85;1001.76;1051.37;1096.92;1134.74;1175.05;1225.12;1256.60;1308.89;1358.86
3,Deterministic AHD,837.8521247567293,1095.1443708097083,174.07154323229852,1228.2320006802192,0.24869460681984734,71.10203688939285,1.0026903576187545,0.0,688.04;856.01;997.96;993.87;972.54;879.58;803.04;677.37;716.48;780.99;713.38;690.75;674.16;688.04;688.04;688.04;563.96;579.01;598.22;612.34;627.50;647.37;659.61;679.35;701.83;724.00;776.05;811.61;851.90;900.55;944.05;970.08;1019.83;1065.52;1103.42;1143.89;1194.00;1225.61;1278.04;1328.07
3,MO AHD (no fuzzy risk),837.8521247567293,1095.1443708097083,174.07154323229852,1228.2320006802192,0.8425386097234252,71.10203688939285,1.0026903576187545,0.0,688.04;856.01;997.96;993.87;972.54;879.58;803.04;677.37;716.48;780.99;713.38;690.75;674.16;688.04;688.04;688.04;563.96;579.01;598.22;612.34;627.50;647.37;659.61;679.35;701.83;724.00;776.05;811.61;851.90;900.55;944.05;970.08;1019.83;1065.52;1103.42;1143.89;1194.00;1225.61;1278.04;1328.07
3,C-R-EoH,826.7463146297112,949.6190420514741,84.0339447059022,1009.9894928841643,0.8593992794554484,46.90441717476659,1.0733144764440345,0.9140161597485378,767.74;837.51;901.10;898.17;889.02;851.83;813.95;744.66;780.26;812.40;780.76;768.30;754.16;767.74;767.74;767.74;643.96;659.01;678.22;692.34;707.50;727.37;739.61;759.35;777.03;789.60;810.42;824.64;840.76;860.22;877.62;888.03;907.93;926.21;941.37;957.56;984.48;1007.46;1058.04;1108.07
4,Classical heuristic,999.5982412966626,1341.5281917002444,231.8721293767152,1514.3175839384032,0.3902929209125911,81.78990123243608,1.0,0.0,796.07;1246.57;891.11;803.27;1042.23;1060.38;1278.35;1015.45;723.37;1153.37;857.72;869.01;864.81;796.07;796.07;796.07;626.13;647.07;666.73;691.21;715.94;738.61;763.14;782.72;809.52;854.98;910.62;953.51;1008.96;1063.32;1120.87;1171.70;1236.35;1289.92;1338.10;1397.92;1465.94;1510.43;1588.16;1642.19
4,Deterministic AHD,999.5982412966626,1341.5281917002444,231.8721293767152,1514.3175839384032,0.3902929209125911,81.78990123243608,1.0,0.0,796.07;1246.57;891.11;803.27;1042.23;1060.38;1278.35;1015.45;723.37;1153.37;857.72;869.01;864.81;796.07;796.07;796.07;626.13;647.07;666.73;691.21;715.94;738.61;763.14;782.72;809.52;854.98;910.62;953.51;1008.96;1063.32;1120.87;1171.70;1236.35;1289.92;1338.10;1397.92;1465.94;1510.43;1588.16;1642.19
4,MO AHD (no fuzzy risk),999.5982412966626,1341.5281917002444,231.8721293767152,1514.3175839384032,0.8357548150243401,81.78990123243608,1.0,0.0,796.07;1246.57;891.11;803.27;1042.23;1060.38;1278.35;1015.45;723.37;1153.37;857.72;869.01;864.81;796.07;796.07;796.07;626.13;647.07;666.73;691.21;715.94;738.61;763.14;782.72;809.52;854.98;910.62;953.51;1008.96;1063.32;1120.87;1171.70;1236.35;1289.92;1338.10;1397.92;1465.94;1510.43;1588.16;1642.19
4,C-R-EoH,973.5447644775079,1168.8294446858054,130.9159052682292,1294.317583938403,0.8645519000206707,64.05703300469764,0.9184002749093579,0.3891257787810616,876.07;1116.00;927.28;862.14;983.77;996.74;1131.05;982.36;803.37;1042.35;904.64;914.78;914.53;876.07;876.07;876.07;706.13;727.07;746.73;771.21;795.94;818.61;843.14;862.72;889.52;913.71;937.64;956.24;980.56;1003.90;1028.89;1050.93;1078.54;1106.84;1133.86;1179.60;1245.94;1290.43;1368.16;1422.19
