seed,selector,f1,f2,f3,p95,hv,ood,nominal,pack,buffer,portfolio_size
5,Iterated racing (irace-style),780.5655322999551,840.8815801743734,36.54130652779871,875.7246397663531,1.092355872200438,48.191764594953156,732.4204471182866,1.0563006713305183,0.5207314047894209,1
5,Choice-function hyper-heuristic,780.8410494541002,840.5397638738672,36.69395598681531,878.9054894807053,1.0925119515739847,48.14514820625508,732.4204471182866,0.8980053344066677,0.10734518903790796,1
5,C-R-EoH (fuzzy MO evaluator),780.5655322999551,840.8815801743734,36.54130652779871,875.7246397663531,1.092355872200438,48.191764594953156,732.4204471182866,1.0563006713305183,0.5207314047894209,3
6,Deterministic AHD (nominal),845.5239398518501,1005.1429127736446,106.01749884104943,1032.7617626355664,0.7434336331381217,80.07575937141443,707.089725514609,1.12,0.19094209331831613,1
6,Robust min-max (Wald),835.1335232861359,904.5435965770131,47.32944848759958,917.3635807425679,1.0442670459568035,55.73861491545556,781.2695797923892,0.7287794897889521,0.0,1
6,Min-max regret (Savage),834.7668263839214,904.4248447054705,46.92608189516396,919.8915576214398,1.0456110579377182,55.788875267991855,781.2695797923891,0.7441730595231029,0.0,1
6,Budgeted robust ($\Gamma$=2 zones),834.8334316057859,904.2538660754881,46.999347639214776,917.3423594479219,1.0459028803303034,55.789324154156795,781.2695797923892,0.88536139736389,0.3640441716647647,1
6,SAA mean-CVaR ($\beta$=0.90),834.6253204969423,903.5601623793431,46.77042541948687,917.1342483390785,1.0484105553891059,55.82197825960093,781.2695797923891,0.9203342184913187,0.45808931135359676,1
6,Iterated racing (irace-style),815.1040552715662,914.2649910344659,64.3949724114761,940.8867222504332,1.0711466832295684,73.0748206070756,741.2695797923891,0.9254300442095656,0.14186204920316153,1
6,Choice-function hyper-heuristic,815.1040552715662,914.2649910344659,64.3949724114761,940.8867222504332,1.0711466832295684,73.0748206070756,741.2695797923891,0.9254300442095656,0.14186204920316153,1
6,C-R-EoH (fuzzy MO evaluator),834.6253204969423,903.5601623793431,46.77042541948687,917.1342483390785,1.100961783681794,55.82197825960093,781.2695797923891,0.9203342184913187,0.45808931135359676,4
7,Deterministic AHD (nominal),762.5002103388256,842.4309320880765,58.82323133526528,860.577133751136,0.9048651304021093,51.918490480544655,682.5319447635784,1.0,0.0,1
7,Robust min-max (Wald),761.3485587438801,801.2135079147835,30.154952694713984,806.4674869079445,1.091248185079492,38.02974150974807,722.5319447635785,0.9034292684056007,0.27016885761347487,1
7,Min-max regret (Savage),761.9569182455466,803.2847391468925,30.70247624621404,809.9064020037534,1.0794539784015684,37.980829694242864,722.5319447635784,0.8839166568868924,0.22512850685601135,1
7,Budgeted robust ($\Gamma$=2 zones),761.2014428447918,800.766487811043,30.022548385534673,805.3101574541188,1.0938688339297284,38.06214395267305,722.5319447635785,0.9137744928890956,0.24263732737322236,1
7,SAA mean-CVaR ($\beta$=0.90),761.3485587438801,801.2135079147835,30.154952694713984,806.4674869079445,1.091248185079492,38.02974150974807,722.5319447635785,0.9034292684056007,0.27016885761347487,1
7,Iterated racing (irace-style),760.4904437589781,799.5230474630011,29.422940382632568,805.2101443273741,1.1025,38.14664673780534,722.5319447635785,0.8611574211738696,0.11621479690788053,1
7,Choice-function hyper-heuristic,762.2022037148604,843.5367584086879,59.67882917348353,860.5771337511359,0.9010800309102772,52.131398413097905,682.5319447635784,1.1175746885474922,0.3835020424127568,1
7,C-R-EoH (fuzzy MO evaluator),760.4904437589781,799.5230474630011,29.422940382632568,805.2101443273741,1.1025,38.14664673780534,722.5319447635785,0.8611574211738696,0.11621479690788053,5
8,Deterministic AHD (nominal),725.2484563526888,794.9670534914904,48.88610658925701,848.7417666800945,0.6979649405180356,34.928671443693226,653.7613460896237,1.0,0.0,1
8,Robust min-max (Wald),725.7238486952549,756.8621862242268,21.66992030118636,779.836049578135,0.8995661926199628,16.98966605598831,693.7613460896238,0.7805949031060133,0.08232036649894776,1
8,Min-max regret (Savage),697.6934130688585,750.4175259652106,32.94840797177401,799.5901239453373,1.088500022938894,34.57279632045763,653.7613460896239,1.115620433737787,0.7729212629370057,1
8,Budgeted robust ($\Gamma$=2 zones),697.249799419946,749.4695500538113,32.97264243156527,799.5901239453373,1.0968602830683458,34.6509760245075,653.7613460896238,0.9380043307627337,0.0,1
