seed,program,generation,status,detail,repaired,runtime_ms
17,gen3_04,3,ok,,False,0.036
17,gen3_05,3,ok,,False,0.385
17,gen3_06,3,ok,,False,0.178
18,gen1_01,1,ok,,False,0.05
18,gen1_02,1,ok,,False,0.03
18,gen1_03,1,ok,,False,0.964
18,gen1_04,1,ok,,False,0.028
18,gen1_05,1,ok,,False,0.035
18,gen1_06,1,ok,,False,0.166
18,gen2_01,2,ok,,False,0.09
18,gen2_02,2,ok,,False,0.07
18,gen2_03,2,ok,,False,0.035
18,gen2_04,2,ok,,False,0.052
18,gen2_05,2,ok,,False,0.082
18,gen2_06,2,ok,,False,0.065
18,gen3_01,3,ok,,False,0.085
18,gen3_02,3,ok,,False,0.032
18,gen3_03,3,ok,,False,0.168
18,gen3_04,3,ok,,False,0.047
18,gen3_05,3,ok,,False,0.424
18,gen3_06,3,ok,,False,0.285
19,gen1_01,1,ok,,False,0.049
19,gen1_02,1,ok,,False,0.036
19,gen1_03,1,ok,,False,0.96
19,gen1_04,1,ok,,False,0.029
19,gen1_05,1,ok,,False,0.035
19,gen1_06,1,ok,,False,0.166
19,gen2_01,2,ok,,False,0.09
19,gen2_02,2,ok,,False,0.07
19,gen2_03,2,ok,,False,0.033
19,gen2_04,2,ok,,False,0.052
19,gen2_05,2,ok,,False,0.075
19,gen2_06,2,ok,,False,0.062
19,gen3_01,3,ok,,False,0.063
19,gen3_02,3,ok,,False,0.032
19,gen3_03,3,ok,,False,0.132
19,gen3_04,3,ok,,False,0.04
19,gen3_05,3,ok,,False,0.418
19,gen3_06,3,ok,,False,0.148
20,gen1_01,1,ok,,False,0.049
20,gen1_02,1,ok,,False,0.03
20,gen1_03,1,ok,,False,0.963
20,gen1_04,1,ok,,False,0.029
20,gen1_05,1,ok,,False,0.034
20,gen1_06,1,ok,,False,0.147
20,gen2_01,2,ok,,False,0.09
20,gen2_02,2,ok,,False,0.069
20,gen2_03,2,ok,,False,0.033
20,gen2_04,2,ok,,False,0.049
20,gen2_05,2,ok,,False,0.074
20,gen2_06,2,ok,,False,0.06
20,gen3_01,3,ok,,False,0.088
20,gen3_02,3,ok,,False,0.032
20,gen3_03,3,ok,,False,0.133
20,gen3_04,3,ok,,False,0.032
20,gen3_05,3,ok,,False,0.355
20,gen3_06,3,ok,,False,0.217
21,gen1_01,1,ok,,False,0.05
21,gen1_02,1,ok,,False,0.031
21,gen1_03,1,ok,,False,1.02
21,gen1_04,1,ok,,False,0.029
21,gen1_05,1,ok,,False,0.034
21,gen1_06,1,ok,,False,0.165
21,gen2_01,2,ok,,False,0.091
21,gen2_02,2,ok,,False,0.07
21,gen2_03,2,ok,,False,0.034
21,gen2_04,2,ok,,False,0.072
21,gen2_05,2,ok,,False,0.076
21,gen2_06,2,ok,,False,0.061
21,gen3_01,3,ok,,False,0.074
21,gen3_02,3,ok,,False,0.032
21,gen3_03,3,ok,,False,0.151
21,gen3_04,3,ok,,False,0.04
21,gen3_05,3,ok,,False,0.419
21,gen3_06,3,ok,,False,0.197
22,gen1_01,1,ok,,False,0.05
22,gen1_02,1,ok,,False,0.03
22,gen1_03,1,ok,,False,0.96
22,gen1_04,1,ok,,False,0.029
22,gen1_05,1,ok,,False,0.034
22,gen1_06,1,ok,,False,0.166
22,gen2_01,2,ok,,False,0.089
22,gen2_02,2,ok,,False,0.067
22,gen2_03,2,ok,,False,0.033
22,gen2_04,2,ok,,False,0.049
22,gen2_05,2,ok,,False,0.073
22,gen2_06,2,ok,,False,0.06
22,gen3_01,3,ok,,False,0.071
22,gen3_02,3,ok,,False,0.031
22,gen3_03,3,ok,,False,0.134
22,gen3_04,3,ok,,False,0.037
22,gen3_05,3,ok,,False,0.382
22,gen3_06,3,ok,,False,0.16
23,gen1_01,1,ok,,False,0.05
23,gen1_02,1,ok,,False,0.03
23,gen1_03,1,ok,,False,0.956
23,gen1_04,1,ok,,False,0.028
23,gen1_05,1,ok,,False,0.037
23,gen1_06,1,ok,,False,0.166
23,gen2_01,2,ok,,False,0.089
23,gen2_02,2,ok,,False,0.07
23,gen2_03,2,ok,,False,0.034
23,gen2_04,2,ok,,False,0.052
23,gen2_05,2,ok,,False,0.075
23,gen2_06,2,ok,,False,0.067
23,gen3_01,3,ok,,False,0.09
23,gen3_02,3,ok,,False,0.034
23,gen3_03,3,ok,,False,0.169
23,gen3_04,3,ok,,False,0.038
23,gen3_05,3,ok,,False,0.419
23,gen3_06,3,ok,,False,0.261
24,gen1_01,1,ok,,False,0.051
24,gen1_02,1,ok,,False,0.038
24,gen1_03,1,ok,,False,0.966
24,gen1_04,1,ok,,False,0.028
24,gen1_05,1,ok,,False,0.043
24,gen1_06,1,ok,,False,0.178
24,gen2_01,2,ok,,False,0.09
24,gen2_02,2,ok,,False,0.072
24,gen2_03,2,ok,,False,0.034
24,gen2_04,2,ok,,False,0.053
24,gen2_05,2,ok,,False,0.076
24,gen2_06,2,ok,,False,0.066
24,gen3_01,3,ok,,False,0.102
24,gen3_02,3,ok,,False,0.035
24,gen3_03,3,ok,,False,0.211
24,gen3_04,3,ok,,False,0.038
24,gen3_05,3,ok,,False,0.416
24,gen3_06,3,ok,,False,0.305
25,gen1_01,1,ok,,False,0.05
25,gen1_02,1,ok,,False,0.03
25,gen1_03,1,ok,,False,0.954
25,gen1_04,1,ok,,False,0.029
25,gen1_05,1,ok,,False,0.035
25,gen1_06,1,ok,,False,0.164
25,gen2_01,2,ok,,False,0.089
25,gen2_02,2,ok,,False,0.135
25,gen2_03,2,ok,,False,0.038
25,gen2_04,2,ok,,False,0.053
25,gen2_05,2,ok,,False,0.071
25,gen2_06,2,ok,,False,0.057
25,gen3_01,3,ok,,False,0.063
25,gen3_02,3,ok,,False,0.034
25,gen3_03,3,ok,,False,0.117
25,gen3_04,3,ok,,False,0.025
25,gen3_05,3,ok,,False,0.386
25,gen3_06,3,ok,,False,0.13
26,gen1_01,1,ok,,False,0.058
26,gen1_02,1,ok,,False,0.035
26,gen1_03,1,ok,,False,0.953
26,gen1_04,1,ok,,False,0.029
26,gen1_05,1,ok,,False,0.037
26,gen1_06,1,ok,,False,0.166
26,gen2_01,2,ok,,False,0.091
26,gen2_02,2,ok,,False,0.07
26,gen2_03,2,ok,,False,0.036
26,gen2_04,2,ok,,False,0.053
26,gen2_05,2,ok,,False,0.077
26,gen2_06,2,ok,,False,0.068
26,gen3_01,3,ok,,False,0.091
26,gen3_02,3,ok,,False,0.033
26,gen3_03,3,ok,,False,0.204
26,gen3_04,3,ok,,False,0.04
26,gen3_05,3,ok,,False,0.421
26,gen3_06,3,ok,,False,0.264
27,gen1_01,1,ok,,False,0.051
27,gen1_02,1,ok,,False,0.031
27,gen1_03,1,ok,,False,0.944
27,gen1_04,1,ok,,False,0.029
27,gen1_05,1,ok,,False,0.035
27,gen1_06,1,ok,,False,0.166
27,gen2_01,2,ok,,False,0.09
27,gen2_02,2,ok,,False,0.07
27,gen2_03,2,ok,,False,0.035
27,gen2_04,2,ok,,False,0.072
27,gen2_05,2,ok,,False,0.075
27,gen2_06,2,ok,,False,0.06
27,gen3_01,3,ok,,False,0.068
27,gen3_02,3,ok,,False,0.033
27,gen3_03,3,ok,,False,0.133
27,gen3_04,3,ok,,False,0.036
27,gen3_05,3,ok,,False,0.381
27,gen3_06,3,ok,,False,0.192
28,gen1_01,1,ok,,False,0.052
28,gen1_02,1,ok,,False,0.045
28,gen1_03,1,ok,,False,0.942
28,gen1_04,1,ok,,False,0.029
28,gen1_05,1,ok,,False,0.036
28,gen1_06,1,ok,,False,0.166
28,gen2_01,2,ok,,False,0.089
28,gen2_02,2,ok,,False,0.071
28,gen2_03,2,ok,,False,0.035
28,gen2_04,2,ok,,False,0.052
28,gen2_05,2,ok,,False,0.082
28,gen2_06,2,ok,,False,0.071
28,gen3_01,3,ok,,False,0.112
28,gen3_02,3,ok,,False,0.031
28,gen3_03,3,ok,,False,0.227
28,gen3_04,3,ok,,False,0.042
28,gen3_05,3,ok,,False,0.446
28,gen3_06,3,ok,,False,0.372
29,gen1_01,1,ok,,False,0.048
29,gen1_02,1,ok,,False,0.03
29,gen1_03,1,ok,,False,0.95
29,gen1_04,1,ok,,False,0.028
29,gen1_05,1,ok,,False,0.034
29,gen1_06,1,ok,,False,0.146
29,gen2_01,2,ok,,False,0.088
29,gen2_02,2,ok,,False,0.067
29,gen2_03,2,ok,,False,0.033
29,gen2_04,2,ok,,False,0.106
29,gen2_05,2,ok,,False,0.075
29,gen2_06,2,ok,,False,0.066
29,gen3_01,3,ok,,False,0.061
29,gen3_02,3,ok,,False,0.032
29,gen3_03,3,ok,,False,0.111
29,gen3_04,3,ok,,False,0.023
29,gen3_05,3,ok,,False,0.381
29,gen3_06,3,ok,,False,0.111
